atclNo,cortarNo,atclNm,latitude,longitude,realEstateTypeCode,realEstateTypeName,tradeTypeName,tradeTypeCode,atclCfmYmd,totalDongCount,totalHouseholdCount,floorAreaRatio,minArea,maxArea,representativeArea,spc1,spc2,spc1_pyeong,spc2_pyeong,direction,flrInfo,tagList,atclFetrDesc,rltrNm,cpNm,directTradYn,etRoomCnt,minMviFee,maxMviFee,sameAddrCnt,priceCount,isPresales,photoCount,dealCount,leaseCount,rentCount,shortTermRentCount,totalArticleCount,existPriceTab,isComplexTourExist,매매가,보증금,월세,매매_최저가,매매_최고가,전세_최저가,전세_최고가,월세_최저가,월세_최고가,매매유형,지하철역명,지하철_거리_미터,지하철_도보_분,초등학교,중학교,고등학교,구,동,매물유형,수집시간
2548965239,1168010100,일반원룸,37.493477,127.035061,C01,원룸,월세,B2,25.09.10.,0,0,0,0,0,0,33,25.13,9.98,7.6,북동향,3월 5일,"['10년이내', '소형평수', '방한개']",강남역 역세권 준 신축급 원룸,에이스하우징공인중개사사무소,공실클럽,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,90,1000,1000,0,0,90,90,"매매, 월세",강남역신분당선,708,10,"서울역삼초등학교, 서울언주초등학교, 서울서이초등학교","은성중학교, 도곡중학교, 서운중학교",은광여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2549040347,1168010100,일반원룸,37.495864,127.034823,C01,원룸,월세,B2,25.09.10.,0,0,0,0,0,0,35,25.88,10.59,7.83,남서향,1월 3일,"['25년이상', '1층', '화장실한개']","강남역,역삼역 더블역세권 원룸",에이스하우징공인중개사사무소,공실클럽,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,90,1000,1000,0,0,90,90,"매매, 월세",역삼역2호선,554,8,"서울역삼초등학교, 서울서이초등학교","은성중학교, 서운중학교, 도곡중학교",은광여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2549220224,1168010100,일반원룸,37.504994,127.044368,C01,원룸,단기임대,B3,25.09.11.,0,0,0,0,0,0,26,25.3,7.87,7.65,서향,3월 4일,"['25년이내', '역세권', '화장실한개']",100강남최저가격깔끔하고 베란다있음,강남엘공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,150,150,70,150,150,150,150,70,70,"매매, 전세, 월세",선릉역수인분당선,383,5,"서울도성초등학교, 서울삼릉초등학교, 서울학동초등학교",진선여자중학교,진선여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2549070027,1168010100,도시형생활주택,37.492428,127.037866,C01,원룸,월세,B2,25.09.10.,0,0,0,0,0,0,43,31.2,13.01,9.44,남동향,4월 5일,"['15년이내', '화장실한개', '소형평수']",강남역 역세권 넓은 원룸,에이스하우징공인중개사사무소,공실클럽,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,120,1000,1000,0,0,120,120,"매매, 월세",역삼역2호선,925,13,"서울역삼초등학교, 서울언주초등학교","은성중학교, 도곡중학교",은광여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2549122049,1168010100,기타,37.496766,127.035584,C01,원룸,단기임대,B3,25.09.11.,0,0,0,0,0,0,23,17,6.96,5.14,북향,저/6,"['4년이내', '역세권', '화장실한개']",실사진 신축 역삼역 최저가 풀옵션,더라움공인중개사사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,520,520,270,520,520,520,520,270,270,"매매, 전세, 월세",역삼역2호선,441,6,서울역삼초등학교,도곡중학교,은광여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2549028340,1168010100,오피스텔,37.494843,127.03644,C01,원룸,월세,B2,25.09.10.,0,0,0,0,0,0,38,25.2,11.49,7.62,서향,6월 9일,"['25년이내', '복층', '소형평수']","직접답사O,올리모델링완료,복층형,넓은오피스텔",태성공인중개사사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,500,500,130,500,500,500,500,130,130,"매매, 전세, 월세",역삼역2호선,648,9,"서울역삼초등학교, 서울언주초등학교, 서울서이초등학교","은성중학교, 도곡중학교",은광여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2549005570,1168010100,일반원룸,37.506653,127.04159,C01,원룸,단기임대,B3,25.09.10.,0,0,0,0,0,0,33,24.8,9.98,7.5,북동향,3월 4일,"['25년이내', '소형평수', '화장실한개']",,정담공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,100,100,70,100,100,100,100,70,70,"매매, 전세, 월세",선정릉역9호선,460,6,"서울학동초등학교, 서울삼릉초등학교, 서울도성초등학교","진선여자중학교, 언주중학교",진선여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2549096625,1168010100,일반원룸,37.496592,127.039944,C01,원룸,월세,B2,25.09.10.,0,0,0,0,0,0,114,19.8,34.48,5.99,남서향,2월 3일,"['25년이상', '방한개', '화장실한개']","역삼역 도보 8분, 넓 원룸",모두의부동산중개,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,60,1000,1000,0,0,60,60,"매매, 월세",역삼역2호선,547,8,"서울역삼초등학교, 서울도성초등학교","도곡중학교, 역삼중학교, 진선여자중학교","진선여자고등학교, 은광여자고등학교",강남구,역삼동,원룸,2025.10.8 9:52
2548940847,1168010100,일반원룸,37.503746,127.039704,C01,원룸,단기임대,B3,25.09.10.,0,0,0,0,0,0,28,26.54,8.47,8.03,북향,2월 4일,"['25년이상', '역세권', '화장실한개']",100강남최저가격가성비 최고 원룸,강남엘공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,60,60,60,60,60,60,60,60,60,"매매, 전세, 월세",역삼역2호선,445,6,"서울도성초등학교, 서울학동초등학교",진선여자중학교,진선여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548919204,1168010100,오피스텔,37.498181,127.033662,C01,원룸,월세,B2,25.09.10.,0,0,0,0,0,0,65,31.57,19.66,9.55,남향,중/15,"['10년이내', '역세권', '화장실한개']","최다호실보유,단기임대환영,풀옵션 컨디션 최상급.원룸원거실",박영준공인중개사사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,140,140,140,140,140,140,140,140,140,"매매, 전세, 월세",역삼역2호선,371,5,"서울역삼초등학교, 서울서초초등학교, 서울서이초등학교",서운중학교,,강남구,역삼동,원룸,2025.10.8 9:52
2548776032,1168010100,도시형생활주택,37.496352,127.051489,C01,원룸,월세,B2,25.09.09.,0,0,0,0,0,0,47,21.56,14.22,6.52,남향,중/5,"['15년이내', '역세권', '소형평수']","한티역 고급형 원룸  학생, 직장인 추천, 전입, 주차 가능",성심공인중개사사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,86,1000,1000,0,0,86,86,"매매, 월세",한티역수인분당선,125,1,"서울대도초등학교, 서울도곡초등학교, 서울도성초등학교","역삼중학교, 단국대학교사범대학 부속중학교, 숙명여자중학교","단국대학교사범대학부속고등학교, 중앙대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교",강남구,역삼동,원룸,2025.10.8 9:52
2548773900,1168010100,도시형생활주택,37.496352,127.051489,C01,원룸,월세,B2,25.09.09.,0,0,0,0,0,0,71,32.59,21.48,9.86,북향,중/5,"['15년이내', '역세권', '화장실한개']","한티역 고급형 원룸  학생, 직장인 추천, 전입, 주차 가능",성심공인중개사사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,2000,0,115,2000,2000,0,0,115,115,"매매, 월세",한티역수인분당선,125,1,"서울대도초등학교, 서울도곡초등학교, 서울도성초등학교","역삼중학교, 단국대학교사범대학 부속중학교, 숙명여자중학교","단국대학교사범대학부속고등학교, 중앙대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교",강남구,역삼동,원룸,2025.10.8 9:52
2548900259,1168010100,일반원룸,37.507023,127.045502,C01,원룸,월세,B2,25.09.09.,0,0,0,0,0,0,0,33.1,0,10.01,동향,2월 3일,"['25년이상', '역세권', '화장실한개']",선정릉역 인근 넓고 깔끔한 풀옵션 원룸,(주)마이다스부동산중개법인,공실클럽,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,500,500,90,500,500,500,500,90,90,"매매, 전세, 월세",선릉역수인분당선,350,5,"서울삼릉초등학교, 서울도성초등학교, 서울학동초등학교","진선여자중학교, 언주중학교",진선여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548871436,1168010100,일반원룸,37.506049,127.042983,C01,원룸,월세,B2,25.09.09.,0,0,0,0,0,0,50,46.3,15.12,14.01,남향,4월 5일,"['25년이내', '소형평수', '방한개']",채광 좋은 갓성비 풀옵 빌라 엘베 o 주차무료 1대 선착순 ,(주)팀리얼티 부동산중개법인,한경부동산,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,5000,0,120,5000,5000,0,0,120,120,"매매, 월세",선정릉역9호선,484,7,"서울도성초등학교, 서울학동초등학교, 서울삼릉초등학교",진선여자중학교,진선여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548990290,1168010100,일반원룸,37.494574,127.045573,C01,원룸,월세,B2,25.09.10.,0,0,0,0,0,0,40,30,12.1,9.07,남서향,B1/3,"['25년이상', '화장실한개', '소형평수']",GM 사진O 세미분리 깔끔한 풀옵션,(주)강남메이저부동산중개법인,공실클럽,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,2000,0,70,2000,2000,0,0,70,70,"매매, 월세",한티역수인분당선,674,10,"서울대도초등학교, 서울도성초등학교, 서울도곡초등학교","도곡중학교, 역삼중학교, 숙명여자중학교","중앙대학교사범대학부속고등학교, 숙명여자고등학교, 진선여자고등학교",강남구,역삼동,원룸,2025.10.8 9:52
2548927368,1168010100,도시형생활주택,37.502101,127.031395,C01,원룸,단기임대,B3,25.09.10.,0,0,0,0,0,0,44,24.6,13.31,7.44,동향,저/4,"['15년이내', '테라스', '역세권']",실사진 신축급 테라스 역삼역 언주역 최저가 풀옵션,더라움공인중개사사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,170,170,170,170,170,170,170,170,170,"매매, 전세, 월세",역삼역2호선,474,7,"서울서초초등학교, 서울논현초등학교, 서울역삼초등학교",서일중학교,,강남구,역삼동,원룸,2025.10.8 9:52
2548944348,1168010100,일반원룸,37.506593,127.037496,C01,원룸,단기임대,B3,25.09.10.,0,0,0,0,0,0,29,20.64,8.77,6.24,동향,3월 5일,"['10년이내', '역세권', '화장실한개']",100강남최저가격가격이 너무 좋은 리모델링한 오픈형 원룸,강남엘공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,100,100,70,100,100,100,100,70,70,"매매, 전세, 월세",언주역9호선,321,4,서울학동초등학교,,진선여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548942097,1168010100,일반원룸,37.506335,127.045642,C01,원룸,단기임대,B3,25.09.10.,0,0,0,0,0,0,33,32.64,9.98,9.87,서향,1월 4일,"['25년이내', '역세권', '1층']",100강남최저가격깔끔한 큰 사이즈 원룸,강남엘공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,85,85,70,85,85,85,85,70,70,"매매, 전세, 월세",선릉역수인분당선,300,4,"서울도성초등학교, 서울삼릉초등학교, 서울학동초등학교","진선여자중학교, 언주중학교",진선여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2549086145,1168010100,일반원룸,37.503616,127.038169,C01,원룸,월세,B2,25.09.10.,0,0,0,0,0,0,33,23.1,9.98,6.99,남서향,3월 4일,"['10년이내', '역세권', '소형평수']",,메카공인중개사사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,92,1000,1000,0,0,92,92,"매매, 월세",역삼역2호선,359,5,"서울학동초등학교, 서울도성초등학교",진선여자중학교,진선여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548757613,1168010100,일반원룸,37.508616,127.042303,C01,원룸,단기임대,B3,25.09.09.,0,0,0,0,0,0,124,33,37.51,9.98,동향,B1/3,"['25년이상', '역세권', '화장실한개']",,프렌즈공인중개사사무소,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,100,100,60,100,100,100,100,60,60,"매매, 전세, 월세",선정릉역9호선,242,3,"서울학동초등학교, 서울삼릉초등학교","언주중학교, 진선여자중학교",진선여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548642534,1168010100,일반원룸,37.495754,127.031775,C01,원룸,월세,B2,25.09.08.,0,0,0,0,0,0,33,30,9.98,9.07,남향,2월 6일,"['25년이상', '역세권', '소형평수']",,정우부동산공인중개사사무소,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,2000,0,85,2000,2000,0,0,85,85,"매매, 월세",강남역신분당선,336,5,"서울역삼초등학교, 서울서이초등학교, 서울서초초등학교","서운중학교, 서일중학교, 은성중학교",은광여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548653507,1168010100,일반원룸,37.49488,127.038237,C01,원룸,월세,B2,25.09.08.,0,0,0,0,0,0,34,21.85,10.29,6.61,남동향,3월 4일,"['25년이상', '화장실한개', '소형평수']",강남역 인근 풀옵션 원룸,에이스하우징공인중개사사무소,공실클럽,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,78,1000,1000,0,0,78,78,"매매, 월세",역삼역2호선,662,9,"서울역삼초등학교, 서울언주초등학교","도곡중학교, 은성중학교, 역삼중학교",은광여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548890848,1168010100,일반원룸,37.497923,127.051476,C01,원룸,월세,B2,25.09.09.,0,0,0,0,0,0,0,19,0,5.75,남동향,2월 3일,"['25년이상', '융자금적은', '역세권']",,한백부동산중개사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,120,120,75,120,120,120,120,75,75,"매매, 전세, 월세",한티역수인분당선,221,3,"서울도곡초등학교, 서울도성초등학교, 서울대도초등학교","역삼중학교, 단국대학교사범대학 부속중학교, 진선여자중학교","단국대학교사범대학부속고등학교, 진선여자고등학교, 단국대학교부속소프트웨어고등학교",강남구,역삼동,원룸,2025.10.8 9:52
2548901670,1168010100,일반원룸,37.497259,127.040033,C01,원룸,월세,B2,25.09.09.,0,0,0,0,0,0,0,28.26,0,8.55,동향,B1/4,"['25년이상', '올수리', '세대분리']",역삼역 인근 넓고 깔끔한 분리형 올 수리 원룸,(주)마이다스부동산중개법인,공실클럽,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,47,1000,1000,0,0,47,47,"매매, 월세",역삼역2호선,493,7,"서울역삼초등학교, 서울도성초등학교","도곡중학교, 역삼중학교, 진선여자중학교",진선여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548667461,1168010100,도시형생활주택,37.496426,127.044985,C01,원룸,월세,B2,25.09.08.,0,0,0,0,0,0,0,23.08,0,6.98,남향,5월 8일,"['10년이내', '화장실한개', '방한개']",역삼역 도보 15분,더채움공인중개사사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,3000,0,160,3000,3000,0,0,160,160,"매매, 월세",한티역수인분당선,699,10,"서울도성초등학교, 서울대도초등학교, 서울도곡초등학교","역삼중학교, 도곡중학교, 진선여자중학교","진선여자고등학교, 중앙대학교사범대학부속고등학교, 숙명여자고등학교",강남구,역삼동,원룸,2025.10.8 9:52
2548900542,1168010100,일반원룸,37.494992,127.034284,C01,원룸,단기임대,B3,25.09.09.,0,0,0,0,0,0,0,23.14,0,7,동향,B1/4,"['25년이상', '화장실한개', '방한개']",역삼주민센터 인근 저렴한 풀옵션 단기 월세,(주)마이다스부동산중개법인,공실클럽,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,300,300,55,300,300,300,300,55,55,"매매, 전세, 월세",강남역신분당선,573,8,"서울역삼초등학교, 서울서이초등학교, 서울언주초등학교","은성중학교, 서운중학교, 도곡중학교",은광여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548548747,1168010100,일반원룸,37.493875,127.034428,C01,원룸,월세,B2,25.09.08.,0,0,0,0,0,0,9,8,2.72,2.42,북향,3월 4일,"['15년이내', '화장실한개', '소형평수', '방한개']",1.5룸,강남REP공인중개사,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,85,1000,1000,0,0,85,85,"매매, 월세",강남역신분당선,638,9,"서울역삼초등학교, 서울서이초등학교, 서울언주초등학교","은성중학교, 서운중학교, 도곡중학교",은광여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548559238,1168010100,일반원룸,37.495754,127.031775,C01,원룸,월세,B2,25.09.08.,0,0,0,0,0,0,33,30,9.98,9.07,남서향,2월 6일,"['25년이상', '역세권', '화장실한개']",,정우부동산공인중개사사무소,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,7000,0,65,7000,7000,0,0,65,65,"매매, 월세",강남역신분당선,336,5,"서울역삼초등학교, 서울서이초등학교, 서울서초초등학교","서운중학교, 서일중학교, 은성중학교",은광여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548405736,1168010100,일반원룸,37.496435,127.044756,C01,원룸,월세,B2,25.09.08.,0,0,0,0,0,0,0,13.86,0,4.19,남향,6월 6일,"['25년이상', '테라스', '화장실한개']","100무보정실사진, 옥탑단독사용, 강남권 가성비 원룸.",더채움공인중개사사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,500,500,50,500,500,500,500,50,50,"매매, 전세, 월세",한티역수인분당선,719,10,"서울도성초등학교, 서울대도초등학교, 서울도곡초등학교","역삼중학교, 도곡중학교, 진선여자중학교","진선여자고등학교, 중앙대학교사범대학부속고등학교, 숙명여자고등학교",강남구,역삼동,원룸,2025.10.8 9:52
2548500959,1168010100,일반원룸,37.494986,127.040958,C01,원룸,월세,B2,25.09.08.,0,0,0,0,0,0,0,33.1,0,10.01,남향,중/5,"['25년이내', '방한개', '화장실한개']",역삼동에 저렴한 오픈형 원룸입니다,더큼공인중개사,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,95,1000,1000,0,0,95,95,"매매, 월세",역삼역2호선,746,11,"서울역삼초등학교, 서울언주초등학교, 서울도성초등학교","도곡중학교, 역삼중학교, 은성중학교","은광여자고등학교, 진선여자고등학교",강남구,역삼동,원룸,2025.10.8 9:52
2548441969,1168010100,일반원룸,37.506079,127.037635,C01,원룸,월세,B2,25.09.08.,0,0,0,0,0,0,0,31.4,0,9.5,북서향,4월 4일,"['25년이내', '역세권', '화장실한개']",,한백부동산중개사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,100,1000,1000,0,0,100,100,"매매, 월세",언주역9호선,352,5,서울학동초등학교,,진선여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548506035,1168010100,일반원룸,37.499596,127.03901,C01,원룸,월세,B2,25.09.08.,0,0,0,0,0,0,43,30.02,13.01,9.08,남동향,4월 4일,"['25년이내', '역세권', '화장실한개']",역삼역 2분 거리 방 큰 원룸,에이스하우징공인중개사사무소,공실클럽,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,19000,0,20,19000,19000,0,0,20,20,"매매, 월세",역삼역2호선,254,3,"서울도성초등학교, 서울역삼초등학교","진선여자중학교, 역삼중학교, 도곡중학교",진선여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548389125,1168010100,일반원룸,37.492873,127.040335,C01,원룸,단기임대,B3,25.09.08.,0,0,0,0,0,0,0,31.53,0,9.54,서향,4월 6일,"['25년이내', '화장실한개', '방한개']",,가이아공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,150,150,95,150,150,150,150,95,95,"매매, 전세, 월세",매봉역3호선,867,12,"서울역삼초등학교, 서울언주초등학교","도곡중학교, 은성중학교, 역삼중학교",은광여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548612007,1168010100,일반원룸,37.494016,127.037668,C01,원룸,월세,B2,25.09.08.,0,0,0,0,0,0,34,30.21,10.29,9.14,서향,2월 5일,"['25년이내', '화장실한개', '소형평수']","역삼역 도보 약 13분 거리 주거지역에 깔끔한 원룸, 무료주차",드림부동산공인중개사사무소,부동산포스,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,110,1000,1000,0,0,110,110,"매매, 월세",역삼역2호선,747,11,"서울역삼초등학교, 서울언주초등학교","도곡중학교, 은성중학교, 역삼중학교",은광여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548601178,1168010100,일반원룸,37.49488,127.038237,C01,원룸,월세,B2,25.09.08.,0,0,0,0,0,0,28,26.4,8.47,7.99,북서향,3월 4일,"['25년이상', '화장실한개', '소형평수']",역삼역 인근 주차가능하고 수리된 원룸,드림부동산공인중개사사무소,부동산포스,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,78,1000,1000,0,0,78,78,"매매, 월세",역삼역2호선,662,9,"서울역삼초등학교, 서울언주초등학교","도곡중학교, 은성중학교, 역삼중학교",은광여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548429651,1168010100,일반원룸,37.494807,127.042653,C01,원룸,월세,B2,25.09.08.,0,0,0,0,0,0,30,24.9,9.07,7.53,동향,3월 5일,"['15년이내', '화장실한개', '소형평수']","직접답사O,역삼역인근,교통편리,내부깔끔",태성공인중개사사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,2000,0,87,2000,2000,0,0,87,87,"매매, 월세",역삼역2호선,850,12,"서울역삼초등학교, 서울도성초등학교, 서울대도초등학교","도곡중학교, 역삼중학교, 숙명여자중학교","진선여자고등학교, 중앙대학교사범대학부속고등학교, 은광여자고등학교",강남구,역삼동,원룸,2025.10.8 9:52
2548667792,1168010100,일반원룸,37.503661,127.038311,C01,원룸,월세,B2,25.09.08.,0,0,0,0,0,0,36,26.4,10.89,7.99,동향,2월 5일,"['10년이내', '역세권', '화장실한개']",역삼역. 준신축급. 상태우수. 추천매물. 엘베 있음.,바른공인중개사사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,102,1000,1000,0,0,102,102,"매매, 월세",역삼역2호선,369,5,"서울도성초등학교, 서울학동초등학교",진선여자중학교,진선여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548645725,1168010100,일반원룸,37.496592,127.039944,C01,원룸,월세,B2,25.09.08.,0,0,0,0,0,0,33,27,9.98,8.17,서향,중/3,"['25년이상', '소형평수', '방한개', '화장실한개']",입주시 도배장판 해드립니다.,예스공인중개사사무소,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,3000,0,45,3000,3000,0,0,45,45,"매매, 월세",역삼역2호선,547,8,"서울역삼초등학교, 서울도성초등학교","도곡중학교, 역삼중학교, 진선여자중학교","진선여자고등학교, 은광여자고등학교",강남구,역삼동,원룸,2025.10.8 9:52
2548585066,1168010100,일반원룸,37.505312,127.046617,C01,원룸,단기임대,B3,25.09.08.,0,0,0,0,0,0,33,24.9,9.98,7.53,북동향,3월 5일,"['25년이내', '융자금없는', '역세권']",,역삼역센트럴푸르지오공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,100,100,70,100,100,100,100,70,70,"매매, 전세, 월세",선릉역수인분당선,185,2,"서울도성초등학교, 서울삼릉초등학교, 서울도곡초등학교",진선여자중학교,진선여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548428941,1168010100,원룸형 아파트,37.501459,127.042701,C01,원룸,월세,B2,25.09.08.,0,0,0,0,0,0,69,39.13,20.87,11.84,동향,4월 26일,"['25년이내', '화장실한개', '방한개']","직접답사O,원룸형아파트,보안우수,내부깔끔,주차편리",태성공인중개사사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,2000,0,160,2000,2000,0,0,160,160,"매매, 월세",역삼역2호선,556,8,서울도성초등학교,"진선여자중학교, 역삼중학교",진선여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548405767,1168010100,일반원룸,37.509182,127.041897,C01,원룸,월세,B2,25.09.08.,0,0,0,0,0,0,0,26.45,0,8,남동향,2월 2일,"['25년이상', '역세권', '방한개']","100무보정실사진, 선정릉역세권, 강남권 가성비 원룸.",더채움공인중개사사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,500,500,54,500,500,500,500,54,54,"매매, 전세, 월세",선정릉역9호선,225,3,"서울학동초등학교, 서울삼릉초등학교","언주중학교, 진선여자중학교",진선여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548441225,1168010100,일반원룸,37.493461,127.034905,C01,원룸,단기임대,B3,25.09.08.,0,0,0,0,0,0,16,16.5,4.84,4.99,남서향,3월 3일,"['25년이상', '화장실한개', '소형평수']",리모델링 깔끔한 지상층 가성비최고 보안좋은 집,한백부동산중개사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,75,75,75,75,75,75,75,75,75,"매매, 전세, 월세",강남역신분당선,698,10,"서울역삼초등학교, 서울언주초등학교, 서울서이초등학교","은성중학교, 도곡중학교, 서운중학교",은광여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548424050,1168010100,일반원룸,37.505127,127.045453,C01,원룸,단기임대,B3,25.09.08.,0,0,0,0,0,0,41,36.24,12.4,10.96,남향,3월 4일,"['25년이내', '역세권', '소형평수']",100강남최저가격깔끔하게 수리 된 큰 방,강남엘공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,100,100,80,100,100,100,100,80,80,"매매, 전세, 월세",선릉역수인분당선,287,4,"서울도성초등학교, 서울삼릉초등학교, 서울학동초등학교",진선여자중학교,진선여자고등학교,강남구,역삼동,원룸,2025.10.8 9:52
2548441661,1168010100,일반원룸,37.494947,127.042126,C01,원룸,전세,B1,25.09.08.,0,0,0,0,0,0,0,22,0,6.65,남동향,3월 3일,"['25년이상', '융자금적은', '화장실한개']",예쁘고 깔끔한집 밝고 아늑한집,한백부동산중개사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,16000,0,0,16000,16000,0,0,0,0,매매,역삼역2호선,809,12,"서울역삼초등학교, 서울도성초등학교, 서울대도초등학교","도곡중학교, 역삼중학교, 숙명여자중학교","진선여자고등학교, 은광여자고등학교, 중앙대학교사범대학부속고등학교",강남구,역삼동,원룸,2025.10.8 9:52
